dv2_vulnerability_quartile,keyword,keyword_count,n_lgas,n_reviews,mean_dv2,rank_within_dv2_quartile
Q3 upper-middle DV2,peaceful,14,5,14,13.87248516913223,1560
Q3 upper-middle DV2,phenomenal,14,9,14,13.134486616824372,1561
Q3 upper-middle DV2,physically,14,13,14,13.57981545681405,1562
Q3 upper-middle DV2,pickup,14,8,13,13.447590305032435,1563
Q3 upper-middle DV2,position,14,8,11,12.897353193227548,1564
Q3 upper-middle DV2,post,14,7,14,13.888577148867585,1565
Q3 upper-middle DV2,precious,14,8,13,12.90103888952132,1566
Q3 upper-middle DV2,presented,14,8,13,13.106024388866185,1567
Q3 upper-middle DV2,priority,14,10,14,13.465091868541608,1568
Q3 upper-middle DV2,proactive,14,12,14,13.52496176012968,1569
Q3 upper-middle DV2,promote,14,9,14,13.690923391598234,1570
Q3 upper-middle DV2,promptly,14,11,14,13.6696146580018,1571
Q3 upper-middle DV2,properly,14,9,14,13.860676278358884,1572
Q3 upper-middle DV2,raised,14,10,13,13.461945178942193,1573
Q3 upper-middle DV2,reasons,14,9,13,12.852591796029342,1574
Q3 upper-middle DV2,refuse,14,8,12,14.364214473884994,1575
Q3 upper-middle DV2,reports,14,9,14,13.26229252205975,1576
Q3 upper-middle DV2,returned,14,11,14,13.784321311742763,1577
Q3 upper-middle DV2,round,14,10,14,14.019142028934922,1578
Q3 upper-middle DV2,sessions,14,10,12,13.3000255498542,1579
Q3 upper-middle DV2,shoes,14,8,12,13.014177056242387,1580
Q3 upper-middle DV2,smoothly,14,10,14,13.7431826072292,1581
Q3 upper-middle DV2,soccer,14,9,13,13.53253369713685,1582
Q3 upper-middle DV2,specifically,14,8,14,13.849486527036486,1583
Q3 upper-middle DV2,staying,14,9,14,13.08490110995653,1584
Q3 upper-middle DV2,storyhouse,14,1,8,13.5486265775798,1585
Q3 upper-middle DV2,suggestions,14,11,14,13.26550000485577,1586
Q3 upper-middle DV2,supervisor,14,8,13,13.317716515388765,1587
Q3 upper-middle DV2,supports,14,10,13,14.036062962007035,1588
Q3 upper-middle DV2,toxic,14,7,12,12.769698777543814,1589
Q3 upper-middle DV2,transitioned,14,6,13,13.998143281074444,1590
Q3 upper-middle DV2,transitioning,14,10,14,13.659215071549399,1591
Q3 upper-middle DV2,video,14,8,10,12.765437866948158,1592
Q3 upper-middle DV2,weight,14,6,12,13.536983429433027,1593
Q3 upper-middle DV2,witnessed,14,9,14,13.236735948751729,1594
Q3 upper-middle DV2,accomodating,13,9,13,14.015234698797425,1595
Q3 upper-middle DV2,actual,13,7,13,13.457104017299985,1596
Q3 upper-middle DV2,addressed,13,11,12,13.640768840634916,1597
Q3 upper-middle DV2,agree,13,10,13,13.194677586339292,1598
Q3 upper-middle DV2,air,13,9,11,13.233926126801716,1599
Q3 upper-middle DV2,amazed,13,8,13,12.660793508677546,1600
Q3 upper-middle DV2,appreciation,13,9,13,12.963619139588985,1601
Q3 upper-middle DV2,assistance,13,10,13,13.712748788215047,1602
Q3 upper-middle DV2,assisting,13,10,13,13.72522339681463,1603
Q3 upper-middle DV2,attempts,13,4,8,13.999052515419976,1604
Q3 upper-middle DV2,bag,13,6,12,13.8030182447998,1605
Q3 upper-middle DV2,blossomed,13,7,13,13.083536321480599,1606
Q3 upper-middle DV2,booked,13,8,11,13.358956557913046,1607
Q3 upper-middle DV2,broken,13,8,11,13.27711359128273,1608
Q3 upper-middle DV2,caused,13,7,11,13.920002934662417,1609
Q3 upper-middle DV2,charged,13,11,13,13.7642480423184,1610
Q3 upper-middle DV2,city,13,6,13,13.712941151711714,1611
Q3 upper-middle DV2,comments,13,10,12,13.464015204899393,1612
Q3 upper-middle DV2,confidently,13,9,13,13.837525177251477,1613
Q3 upper-middle DV2,cook,13,7,12,13.210697985762348,1614
Q3 upper-middle DV2,cooked,13,9,13,13.5497536937191,1615
Q3 upper-middle DV2,cried,13,8,13,12.788659506944075,1616
Q3 upper-middle DV2,crossing,13,2,13,12.1564701269878,1617
Q3 upper-middle DV2,curricular,13,5,13,14.440683182277638,1618
Q3 upper-middle DV2,design,13,7,11,13.825222721936509,1619
Q3 upper-middle DV2,diversity,13,9,13,13.254141949762062,1620
Q3 upper-middle DV2,doctors,13,3,12,14.8053849704369,1621
Q3 upper-middle DV2,dog,13,2,7,13.205038490216415,1622
Q3 upper-middle DV2,donna,13,3,8,13.860676109268592,1623
Q3 upper-middle DV2,earlier,13,10,13,13.9967274724702,1624
Q3 upper-middle DV2,edit,13,8,13,13.505022396426224,1625
Q3 upper-middle DV2,educating,13,7,13,13.093778342247306,1626
Q3 upper-middle DV2,encourages,13,9,12,13.713389324009245,1627
Q3 upper-middle DV2,energetic,13,9,13,13.256719742046208,1628
Q3 upper-middle DV2,enthusiasm,13,8,13,13.268722746363123,1629
Q3 upper-middle DV2,environments,13,11,12,13.915469333579892,1630
Q3 upper-middle DV2,everytime,13,10,12,13.91062418120283,1631
Q3 upper-middle DV2,expertise,13,7,13,13.622699466948916,1632
Q3 upper-middle DV2,extended,13,11,13,13.389931355590116,1633
Q3 upper-middle DV2,feed,13,10,13,13.855211775643747,1634
Q3 upper-middle DV2,fixed,13,11,13,13.43569089637933,1635
Q3 upper-middle DV2,former,13,7,13,13.189398807899515,1636
Q3 upper-middle DV2,frequently,13,8,11,12.973324262567676,1637
Q3 upper-middle DV2,greatest,13,8,13,12.827661234496684,1638
Q3 upper-middle DV2,happens,13,10,13,13.329224596834024,1639
Q3 upper-middle DV2,herself,13,7,13,13.130948030763468,1640
Q3 upper-middle DV2,hills,13,2,11,12.25297139995966,1641
Q3 upper-middle DV2,homework,13,9,11,13.210759396271438,1642
Q3 upper-middle DV2,hot,13,8,12,13.25689749887317,1643
Q3 upper-middle DV2,human,13,8,13,13.164555169720806,1644
Q3 upper-middle DV2,incidents,13,9,13,13.155916304204132,1645
Q3 upper-middle DV2,item,13,1,10,12.0843332190607,1646
Q3 upper-middle DV2,jimboomba,13,1,12,15.5261525739094,1647
Q3 upper-middle DV2,least,13,11,13,14.326001965969915,1648
Q3 upper-middle DV2,leonards,13,1,11,13.333333333333302,1649
Q3 upper-middle DV2,listening,13,10,13,13.87236038849636,1650
Q3 upper-middle DV2,luck,13,8,13,13.035201331053324,1651
Q3 upper-middle DV2,mindset,13,8,13,12.847515295578278,1652
Q3 upper-middle DV2,missed,13,7,13,13.3833083954921,1653
Q3 upper-middle DV2,mona,13,1,13,13.333333333333302,1654
Q3 upper-middle DV2,mouth,13,9,12,13.226035975055963,1655
Q3 upper-middle DV2,nap,13,7,11,13.309363282959923,1656
Q3 upper-middle DV2,nat,13,5,11,13.789433621715691,1657
Q3 upper-middle DV2,offering,13,10,13,13.562915027476153,1658
Q3 upper-middle DV2,ohsc,13,2,9,14.199095508296661,1659
Q3 upper-middle DV2,opening,13,9,12,13.121790549229221,1660
Q3 upper-middle DV2,organization,13,4,11,13.976729960877192,1661
Q3 upper-middle DV2,orientation,13,9,11,13.591956668260954,1662
Q3 upper-middle DV2,pandemic,13,8,12,13.235356289362176,1663
Q3 upper-middle DV2,policy,13,10,13,13.184148659364329,1664
Q3 upper-middle DV2,racism,13,5,10,14.554136263176085,1665
Q3 upper-middle DV2,ran,13,9,12,12.897974417946445,1666
Q3 upper-middle DV2,realise,13,9,12,13.310939647631814,1667
Q3 upper-middle DV2,religious,13,6,11,12.236693879946237,1668
Q3 upper-middle DV2,sauna,13,2,13,12.833918989423646,1669
Q3 upper-middle DV2,sets,13,9,13,13.20644661559886,1670
Q3 upper-middle DV2,shell,13,7,13,13.930373748754969,1671
Q3 upper-middle DV2,similar,13,9,13,13.425359188190729,1672
Q3 upper-middle DV2,speaking,13,10,13,13.320975673803824,1673
Q3 upper-middle DV2,sport,13,8,12,13.526017170875576,1674
Q3 upper-middle DV2,springwood,13,1,10,15.5261525739094,1675
Q3 upper-middle DV2,state,13,9,13,13.515948688974639,1676
Q3 upper-middle DV2,stayed,13,8,12,13.596558235491253,1677
Q3 upper-middle DV2,stopped,13,10,12,13.065963092560507,1678
Q3 upper-middle DV2,storypark,13,8,13,13.803233904695746,1679
Q3 upper-middle DV2,sydenham,13,1,12,15.6626506024096,1680
Q3 upper-middle DV2,timely,13,10,13,13.468487024654609,1681
Q3 upper-middle DV2,tough,13,8,13,14.099872142741756,1682
Q3 upper-middle DV2,train,13,7,12,12.999047100574746,1683
Q3 upper-middle DV2,treasure,13,7,13,13.99704656875593,1684
Q3 upper-middle DV2,uncomfortable,13,8,12,13.026095546116007,1685
Q3 upper-middle DV2,utmost,13,10,13,13.339507263383554,1686
Q3 upper-middle DV2,vibes,13,9,13,13.602644660960047,1687
Q3 upper-middle DV2,website,13,10,13,13.357954561797808,1688
Q3 upper-middle DV2,weekends,13,10,13,13.481198108404438,1689
Q3 upper-middle DV2,acknowledge,12,8,11,13.973047556556493,1690
Q3 upper-middle DV2,adults,12,9,12,13.448773792043433,1691
Q3 upper-middle DV2,affordable,12,6,12,14.141614924354657,1692
Q3 upper-middle DV2,amanda,12,5,12,14.16318550148465,1693
Q3 upper-middle DV2,anglican,12,5,11,13.948352642290168,1694
Q3 upper-middle DV2,ari,12,1,8,13.9652555236971,1695
Q3 upper-middle DV2,australia,12,10,12,13.250350170641376,1696
Q3 upper-middle DV2,awful,12,9,12,13.195601384473918,1697
Q3 upper-middle DV2,ball,12,7,10,13.528549091219283,1698
Q3 upper-middle DV2,beauty,12,4,11,13.578226492626706,1699
Q3 upper-middle DV2,bunch,12,8,12,13.89692112766295,1700
Q3 upper-middle DV2,casual,12,10,12,13.287633548675885,1701
Q3 upper-middle DV2,cause,12,8,11,13.526091964399775,1702
Q3 upper-middle DV2,circumstances,12,7,12,13.42783559741091,1703
Q3 upper-middle DV2,closer,12,10,12,13.467141262678217,1704
Q3 upper-middle DV2,comment,12,11,12,13.727241390970542,1705
Q3 upper-middle DV2,cooperative,12,8,12,13.335883233387898,1706
Q3 upper-middle DV2,curiosity,12,6,12,13.07768476114054,1707
Q3 upper-middle DV2,dale,12,2,11,13.279726956358635,1708
Q3 upper-middle DV2,dance,12,9,12,14.119136136361059,1709
Q3 upper-middle DV2,disrespectful,12,7,11,12.9191689384409,1710
Q3 upper-middle DV2,duty,12,6,10,13.149198942813584,1711
Q3 upper-middle DV2,educate,12,9,12,13.538033141528443,1712
Q3 upper-middle DV2,effective,12,7,12,13.932301836833242,1713
Q3 upper-middle DV2,ended,12,9,11,13.107118043355534,1714
Q3 upper-middle DV2,fair,12,8,12,13.584036762492884,1715
Q3 upper-middle DV2,fairly,12,11,12,13.261609970572342,1716
Q3 upper-middle DV2,fall,12,8,11,13.816332487898427,1717
Q3 upper-middle DV2,final,12,7,12,13.171677005621916,1718
Q3 upper-middle DV2,finish,12,9,12,13.395929232189408,1719
Q3 upper-middle DV2,flower,12,1,10,14.854111405835502,1720
Q3 upper-middle DV2,gained,12,7,12,12.872179816866108,1721
Q3 upper-middle DV2,game,12,9,11,13.888789655042133,1722
Q3 upper-middle DV2,grades,12,7,9,13.541776447814776,1723
Q3 upper-middle DV2,guildford,12,1,11,12.334088701845298,1724
Q3 upper-middle DV2,individually,12,8,12,13.38848992775104,1725
Q3 upper-middle DV2,info,12,10,12,13.769000524406025,1726
Q3 upper-middle DV2,insurance,12,2,11,14.873452696728515,1727
Q3 upper-middle DV2,lil,12,6,8,13.337318752524775,1728
Q3 upper-middle DV2,limited,12,7,11,12.87477615589585,1729
Q3 upper-middle DV2,located,12,8,11,12.931646651176392,1730
Q3 upper-middle DV2,lost,12,10,12,13.820433333459974,1731
Q3 upper-middle DV2,lower,12,8,12,13.342876488552292,1732
Q3 upper-middle DV2,manners,12,8,10,12.848595105472242,1733
Q3 upper-middle DV2,mentioned,12,9,12,13.893642151825341,1734
Q3 upper-middle DV2,normal,12,11,12,13.263791167799225,1735
Q3 upper-middle DV2,obvious,12,10,12,13.445678278531775,1736
Q3 upper-middle DV2,oshc,12,6,9,13.404556064434184,1737
Q3 upper-middle DV2,otherwise,12,9,12,12.701037145624559,1738
Q3 upper-middle DV2,pcs,12,2,8,11.991817708794784,1739
Q3 upper-middle DV2,personalised,12,10,12,13.209263512519875,1740
Q3 upper-middle DV2,planning,12,7,12,13.439117720834632,1741
Q3 upper-middle DV2,praise,12,7,11,12.996613871920308,1742
Q3 upper-middle DV2,present,12,10,12,13.314806563330917,1743
Q3 upper-middle DV2,professionals,12,9,12,13.942728669558875,1744
Q3 upper-middle DV2,prompt,12,9,12,13.51349510964041,1745
Q3 upper-middle DV2,proper,12,8,10,14.226688888132232,1746
Q3 upper-middle DV2,pulled,12,7,10,13.635264985075642,1747
Q3 upper-middle DV2,queries,12,9,12,13.4999388631396,1748
Q3 upper-middle DV2,rachel,12,7,12,13.174600060109299,1749
Q3 upper-middle DV2,rania,12,1,12,13.548626577579801,1750
Q3 upper-middle DV2,reasonable,12,11,12,13.419705476786943,1751
Q3 upper-middle DV2,reassurance,12,8,12,13.65689252162491,1752
Q3 upper-middle DV2,red,12,8,12,13.35667709936019,1753
Q3 upper-middle DV2,regards,12,8,12,13.789135501869493,1754
Q3 upper-middle DV2,regret,12,10,12,13.429628992748265,1755
Q3 upper-middle DV2,responded,12,8,11,13.5858776006789,1756
Q3 upper-middle DV2,responsible,12,9,11,13.676495668946567,1757
Q3 upper-middle DV2,ridiculous,12,7,12,12.934703440486167,1758
Q3 upper-middle DV2,rounded,12,8,12,13.302318898409675,1759
Q3 upper-middle DV2,serious,12,9,12,13.396672578830133,1760
Q3 upper-middle DV2,serve,12,10,12,13.417156765273441,1761
Q3 upper-middle DV2,shared,12,11,12,13.32377801126165,1762
Q3 upper-middle DV2,shouldn,12,7,12,12.789610501215549,1763
Q3 upper-middle DV2,shoutout,12,9,11,13.157151565942216,1764
Q3 upper-middle DV2,signed,12,10,11,13.1051507445558,1765
Q3 upper-middle DV2,spanish,12,6,10,13.202980267463117,1766
Q3 upper-middle DV2,sparrow,12,1,10,13.9652555236971,1767
Q3 upper-middle DV2,sporting,12,9,12,13.495457949495433,1768
Q3 upper-middle DV2,springs,12,1,11,13.548626577579801,1769
Q3 upper-middle DV2,standing,12,4,11,12.784706566361924,1770
Q3 upper-middle DV2,strathpine,12,1,10,13.9652555236971,1771
Q3 upper-middle DV2,street,12,9,12,13.401576873952715,1772
Q3 upper-middle DV2,stressed,12,9,11,13.215337891490533,1773
Q3 upper-middle DV2,struggled,12,6,12,13.759728406538224,1774
Q3 upper-middle DV2,struggling,12,9,12,13.104404478216807,1775
Q3 upper-middle DV2,subjects,12,8,12,13.256194493837825,1776
Q3 upper-middle DV2,surprised,12,9,12,12.968082439033408,1777
Q3 upper-middle DV2,sylvia,12,1,9,13.022113022112999,1778
Q3 upper-middle DV2,teaches,12,8,12,13.279707484212425,1779
Q3 upper-middle DV2,testament,12,9,12,12.859448149423166,1780
Q3 upper-middle DV2,third,12,8,12,12.936984968296391,1781
Q3 upper-middle DV2,thomas,12,5,9,13.996405741449001,1782
Q3 upper-middle DV2,treating,12,10,12,13.891356005422717,1783
Q3 upper-middle DV2,trees,12,3,11,13.321219972310635,1784
Q3 upper-middle DV2,tyndale,12,1,5,12.084333219060701,1785
Q3 upper-middle DV2,valuable,12,9,12,13.923652028925526,1786
Q3 upper-middle DV2,varied,12,10,12,13.571610601155234,1787
Q3 upper-middle DV2,voice,12,10,11,13.24231951859965,1788
Q3 upper-middle DV2,wangaratta,12,1,10,12.5382262996942,1789
Q3 upper-middle DV2,watched,12,8,12,13.403938381218751,1790
Q3 upper-middle DV2,welfare,12,7,12,13.2747427206802,1791
Q3 upper-middle DV2,westmac,12,1,8,15.410385259631502,1792
Q3 upper-middle DV2,wheelers,12,2,9,14.253301252523066,1793
Q3 upper-middle DV2,women,12,9,12,13.189590029712983,1794
Q3 upper-middle DV2,additional,11,8,11,13.753967169633672,1795
Q3 upper-middle DV2,additionally,11,7,10,14.186991386914901,1796
Q3 upper-middle DV2,allows,11,7,11,13.637264754419745,1797
Q3 upper-middle DV2,annoying,11,10,11,13.30077465865029,1798
Q3 upper-middle DV2,answering,11,6,10,14.033244707929509,1799
Q3 upper-middle DV2,architecture,11,2,10,15.001118532485338,1800
Q3 upper-middle DV2,arrived,11,8,11,13.567687230062738,1801
Q3 upper-middle DV2,autistic,11,6,8,12.476400725867235,1802
Q3 upper-middle DV2,barely,11,10,11,13.030391055694826,1803
Q3 upper-middle DV2,basically,11,7,11,12.853893267241709,1804
Q3 upper-middle DV2,bass,11,1,11,12.8748928877464,1805
Q3 upper-middle DV2,belonging,11,8,11,13.150453557053481,1806
Q3 upper-middle DV2,bookings,11,7,11,13.970506280240109,1807
Q3 upper-middle DV2,born,11,7,11,13.606711198019736,1808
Q3 upper-middle DV2,bottom,11,7,11,13.055848658399082,1809
Q3 upper-middle DV2,breakfast,11,10,10,13.45275334301071,1810
Q3 upper-middle DV2,bullies,11,6,11,13.992780511606345,1811
Q3 upper-middle DV2,bully,11,5,9,12.651835285551654,1812
Q3 upper-middle DV2,cake,11,6,7,14.335619285090518,1813
Q3 upper-middle DV2,caroline,11,1,11,13.548626577579798,1814
Q3 upper-middle DV2,catered,11,10,11,13.541132013661228,1815
Q3 upper-middle DV2,celebrate,11,8,11,13.161630938624599,1816
Q3 upper-middle DV2,celebrations,11,6,11,13.250123114093027,1817
Q3 upper-middle DV2,challenging,11,9,11,13.631475218317071,1818
Q3 upper-middle DV2,clinic,11,1,11,14.8541114058355,1819
Q3 upper-middle DV2,closed,11,9,9,13.353413038731865,1820
Q3 upper-middle DV2,completed,11,6,11,12.809409421394083,1821
Q3 upper-middle DV2,considered,11,6,10,13.468681602843127,1822
Q3 upper-middle DV2,continued,11,6,11,13.329959736466082,1823
Q3 upper-middle DV2,cooks,11,8,11,13.741518344631716,1824
Q3 upper-middle DV2,deana,11,1,7,11.9733146067416,1825
Q3 upper-middle DV2,decent,11,8,11,13.415864082286754,1826
Q3 upper-middle DV2,denise,11,4,7,14.834478132349954,1827
Q3 upper-middle DV2,diaper,11,4,7,12.688572844184808,1828
Q3 upper-middle DV2,direct,11,7,9,14.045954278712209,1829
Q3 upper-middle DV2,dollars,11,9,11,13.222465407671745,1830
Q3 upper-middle DV2,dry,11,5,9,13.296231318399327,1831
Q3 upper-middle DV2,employee,11,4,11,12.227211955084691,1832
Q3 upper-middle DV2,excelled,11,7,11,13.851007301261763,1833
Q3 upper-middle DV2,exercise,11,6,10,12.770785953751282,1834
Q3 upper-middle DV2,expect,11,9,11,13.544090317749125,1835
Q3 upper-middle DV2,eye,11,10,11,12.971087010816781,1836
Q3 upper-middle DV2,eyes,11,9,11,13.665782764409899,1837
Q3 upper-middle DV2,false,11,9,10,13.473858700268927,1838
Q3 upper-middle DV2,friday,11,8,11,13.904900949995017,1839
Q3 upper-middle DV2,frustrating,11,7,11,13.054603915722565,1840
Q3 upper-middle DV2,funda,11,1,9,13.548626577579798,1841
Q3 upper-middle DV2,funny,11,7,11,13.304247436574071,1842
Q3 upper-middle DV2,grand,11,7,10,14.32324350207349,1843
Q3 upper-middle DV2,granddaughter,11,7,10,13.994556793086883,1844
Q3 upper-middle DV2,greenacres,11,1,9,13.4228187919463,1845
Q3 upper-middle DV2,greets,11,6,11,13.357945327767055,1846
Q3 upper-middle DV2,hardworking,11,8,11,13.643305083128054,1847
Q3 upper-middle DV2,hasn,11,8,11,13.6056555082813,1848
Q3 upper-middle DV2,heartfelt,11,8,11,13.369301006887145,1849
Q3 upper-middle DV2,host,11,4,11,12.384579793245392,1850
Q3 upper-middle DV2,ive,11,7,11,13.122098429223998,1851
Q3 upper-middle DV2,kayla,11,2,10,14.67475418288451,1852
Q3 upper-middle DV2,kerry,11,1,11,13.4228187919463,1853
Q3 upper-middle DV2,leaves,11,7,10,13.345877770300735,1854
Q3 upper-middle DV2,lie,11,8,11,13.479061435591763,1855
Q3 upper-middle DV2,lol,11,8,11,13.33047524657559,1856
Q3 upper-middle DV2,machine,11,6,8,12.780723539580446,1857
Q3 upper-middle DV2,melbourne,11,3,10,12.511183383442244,1858
Q3 upper-middle DV2,motherduck,11,1,9,13.9652555236971,1859
Q3 upper-middle DV2,natalie,11,5,9,13.8848814034694,1860
Q3 upper-middle DV2,neat,11,7,10,13.463062965029236,1861
Q3 upper-middle DV2,notified,11,9,10,13.2150457274544,1862
Q3 upper-middle DV2,numerous,11,8,10,13.887870299241882,1863
Q3 upper-middle DV2,onto,11,8,11,13.093750182005472,1864
Q3 upper-middle DV2,paper,11,6,8,13.819847932243517,1865
Q3 upper-middle DV2,parramatta,11,1,10,12.334088701845301,1866
Q3 upper-middle DV2,peas,11,1,10,12.0843332190607,1867
Q3 upper-middle DV2,performance,11,10,11,13.092058742061091,1868
Q3 upper-middle DV2,picnic,11,2,9,13.310178831051893,1869
Q3 upper-middle DV2,placement,11,3,7,12.690321320503482,1870
Q3 upper-middle DV2,poonam,11,2,8,14.317362586608818,1871
Q3 upper-middle DV2,posted,11,7,10,12.964390038262781,1872
Q3 upper-middle DV2,practice,11,8,11,12.711996295377201,1873
Q3 upper-middle DV2,practices,11,9,10,13.622051165190118,1874
Q3 upper-middle DV2,presence,11,5,11,14.538397924957847,1875
Q3 upper-middle DV2,puja,11,1,11,13.4228187919463,1876
Q3 upper-middle DV2,purpose,11,8,11,13.291155218919672,1877
Q3 upper-middle DV2,rare,11,7,11,14.093340489224145,1878
Q3 upper-middle DV2,receptionist,11,4,9,14.070005845837374,1879
Q3 upper-middle DV2,recommending,11,7,11,13.952522904009736,1880
Q3 upper-middle DV2,referred,11,4,6,14.249999863130727,1881
Q3 upper-middle DV2,relaxing,11,6,11,13.260753835438418,1882
Q3 upper-middle DV2,responsibility,11,8,11,13.575086050704373,1883
Q3 upper-middle DV2,sing,11,6,11,13.999045652605172,1884
Q3 upper-middle DV2,situations,11,9,11,13.274114428706492,1885
Q3 upper-middle DV2,size,11,10,11,13.176230903708273,1886
Q3 upper-middle DV2,sleeping,11,9,10,13.71092296213361,1887
Q3 upper-middle DV2,sooner,11,8,11,14.1521078127534,1888
Q3 upper-middle DV2,staffing,11,8,11,12.981396601785837,1889
Q3 upper-middle DV2,statements,11,5,7,13.027541539379092,1890
Q3 upper-middle DV2,stunning,11,4,9,15.029208746237428,1891
Q3 upper-middle DV2,talked,11,9,11,14.149399295816265,1892
Q3 upper-middle DV2,thrives,11,8,11,13.401648269756901,1893
